Task_ID,User_ID,User_Clearance,Policy_Level,Policy_Compartment,Action,Task_Difficulty,Requested_Resources,Decision,Reason,VM_ID,VM_Level,VM_Compartment,Eligible_VM_Count,Allocation_Score,In_Place_Scaled,Resource_Allocated,VM_Remaining_Resources_After,Alloc_Status_Key
642,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.28268,no,4,165,alloc_status_642
643,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.322825,no,5,112,alloc_status_643
644,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.382315,no,3,46,alloc_status_644
645,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_645
646,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.38156,no,4,115,alloc_status_646
647,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.384865,no,5,72,alloc_status_647
648,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.0662,no,2,200,alloc_status_648
649,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.193265,no,3,162,alloc_status_649
650,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.18389,no,4,138,alloc_status_650
651,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.360785,yes,8,90,alloc_status_651
652,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.281875,no,4,78,alloc_status_652
653,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,2,0.368225,no,5,50,alloc_status_653
654,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.28897,no,3,162,alloc_status_654
655,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.330635,no,4,108,alloc_status_655
656,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.38819,no,4,42,alloc_status_656
657,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_657
658,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.38675,no,4,111,alloc_status_658
659,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.391375,no,4,68,alloc_status_659
660,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.07009,no,3,197,alloc_status_660
661,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.197465,no,3,132,alloc_status_661
662,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-15,L2,finance,2,0.18619,no,2,151,alloc_status_662
663,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.373295,no,8,82,alloc_status_663
664,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,2,0.28702,no,5,78,alloc_status_664
665,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.369,no,4,45,alloc_status_665
666,user_L0,L0,L0,research,exec,easy,2,ALLOWED,GRANTED,vm-07,L0,research,1,0.29367,no,2,160,alloc_status_666
667,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.336925,no,3,105,alloc_status_667
668,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.396015,no,4,38,alloc_status_668
669,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_669
670,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.39199,no,3,108,alloc_status_670
671,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.396615,no,5,63,alloc_status_671
672,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-13,L0,finance,2,0.072015,no,2,216,alloc_status_672
673,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.19914,no,4,158,alloc_status_673
674,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.19013,no,3,148,alloc_status_674
675,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.385805,no,8,74,alloc_status_675
676,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.289685,no,5,73,alloc_status_676
677,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.376825,no,4,41,alloc_status_677
678,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.29678,no,4,156,alloc_status_678
679,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.341625,no,4,101,alloc_status_679
680,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.403825,no,4,34,alloc_status_680
681,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_681
682,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.395915,no,5,103,alloc_status_682
683,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.403125,no,5,58,alloc_status_683
684,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.07594,no,3,213,alloc_status_684
685,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-02,L1,research,2,0.20334,no,5,127,alloc_status_685
686,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.1917,no,2,136,alloc_status_686
687,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.398365,no,8,66,alloc_status_687
688,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.296835,no,4,74,alloc_status_688
689,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,2,0.37799,no,4,46,alloc_status_689
690,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.30307,no,3,153,alloc_status_690
691,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.347915,no,3,98,alloc_status_691
692,user_L2,L2,L2,research,read,easy,2,ALLOWED,GRANTED,vm-09,L2,research,1,0.41167,no,2,32,alloc_status_692
693,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_693
694,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.40244,no,5,98,alloc_status_694
695,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.40965,no,5,53,alloc_status_695
696,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.075965,no,3,194,alloc_status_696
697,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.206965,no,3,155,alloc_status_697
698,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.19564,no,4,132,alloc_status_698
699,user_L3,L3,L3,research,exec,medium,9,ALLOWED,GRANTED,vm-04,L3,research,2,0.410875,no,9,57,alloc_status_699
700,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.2995,no,5,68,alloc_status_700
701,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.384635,no,4,37,alloc_status_701
702,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.30777,no,3,150,alloc_status_702
703,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.352615,no,3,95,alloc_status_703
704,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.415575,no,4,28,alloc_status_704
705,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_705
706,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.408965,no,4,94,alloc_status_706
707,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.416175,no,5,48,alloc_status_707
708,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.081815,no,3,210,alloc_status_708
709,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.21284,no,3,152,alloc_status_709
710,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.196005,no,3,145,alloc_status_710
711,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-16,L3,research,2,0.42463,no,8,53,alloc_status_711
712,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-05,L4,finance,2,0.304645,no,3,71,alloc_status_712
713,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-06,L5,research,2,0.32452,yes,6,106,alloc_status_713
714,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.31247,no,3,147,alloc_status_714
715,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.309075,yes,4,166,alloc_status_715
716,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.42342,no,3,25,alloc_status_716
717,user_L3,L3,L3,finance,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_717
718,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.41419,no,4,90,alloc_status_718
719,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.4227,no,4,44,alloc_status_719
720,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.08184,no,3,191,alloc_status_720
721,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.213155,no,4,123,alloc_status_721
722,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.20188,no,3,142,alloc_status_722
723,user_L3,L3,L3,research,exec,medium,9,ALLOWED,GRANTED,vm-16,L3,research,2,0.38172,yes,9,119,alloc_status_723
724,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.309265,no,5,63,alloc_status_724
725,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-06,L5,research,2,0.33392,no,6,100,alloc_status_725
726,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.31717,no,3,144,alloc_status_726
727,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.3143,no,4,162,alloc_status_727
728,user_L2,L2,L2,research,read,easy,2,ALLOWED,GRANTED,vm-09,L2,research,1,0.429295,no,2,23,alloc_status_728
729,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_729
730,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.419355,no,5,85,alloc_status_730
731,user_L5,L5,L5,finance,read,medium,6,ALLOWED,GRANTED,vm-12,L5,finance,1,0.427925,no,6,38,alloc_status_731
732,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.08769,no,3,207,alloc_status_732
733,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.218715,no,3,149,alloc_status_733
734,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.20345,no,3,129,alloc_status_734
735,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.39347,no,7,112,alloc_status_735
736,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-05,L4,finance,2,0.31052,no,5,66,alloc_status_736
737,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-06,L5,research,2,0.34332,no,5,95,alloc_status_737
738,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.32187,no,3,141,alloc_status_738
739,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.319525,no,5,157,alloc_status_739
740,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.36166,yes,4,94,alloc_status_740
741,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_741
742,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.42366,no,3,82,alloc_status_742
743,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.43577,no,5,33,alloc_status_743
744,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.087715,no,2,189,alloc_status_744
745,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.220965,no,3,120,alloc_status_745
746,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.207755,no,3,139,alloc_status_746
747,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.4026,no,7,105,alloc_status_747
748,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.31908,no,4,59,alloc_status_748
749,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-06,L5,research,2,0.35118,no,5,90,alloc_status_749
750,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.32657,no,4,137,alloc_status_750
751,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.32605,no,4,153,alloc_status_751
752,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.367915,no,3,91,alloc_status_752
753,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_753
754,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.42626,no,5,77,alloc_status_754
755,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.442295,no,5,28,alloc_status_755
756,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.091655,no,2,187,alloc_status_756
757,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.22459,no,4,145,alloc_status_757
758,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.209325,no,3,126,alloc_status_758
759,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.411765,no,7,98,alloc_status_759
760,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.320335,no,4,62,alloc_status_760
761,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-06,L5,research,2,0.35899,no,5,85,alloc_status_761
762,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.332845,no,3,134,alloc_status_762
763,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.331275,no,3,150,alloc_status_763
764,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.372615,no,4,87,alloc_status_764
765,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_765
766,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.430565,no,3,74,alloc_status_766
767,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.396895,yes,5,98,alloc_status_767
768,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.093565,no,3,204,alloc_status_768
769,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.22684,no,3,117,alloc_status_769
770,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-15,L2,finance,2,0.21363,no,4,135,alloc_status_770
771,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-16,L3,research,2,0.420895,no,7,91,alloc_status_771
772,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.32689,no,5,54,alloc_status_772
773,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.3668,no,4,81,alloc_status_773
774,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.337545,no,3,131,alloc_status_774
775,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.335215,no,4,146,alloc_status_775
776,user_L2,L2,L2,research,read,easy,2,ALLOWED,GRANTED,vm-09,L2,research,1,0.378905,no,2,85,alloc_status_776
777,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_777
778,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.43315,no,3,71,alloc_status_778
779,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.40248,no,4,94,alloc_status_779
780,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.095595,no,2,185,alloc_status_780
781,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.232435,no,3,142,alloc_status_781
782,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.2152,no,3,123,alloc_status_782
783,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.424975,no,8,49,alloc_status_783
784,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.328145,no,4,58,alloc_status_784
785,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-06,L5,research,2,0.37309,no,6,75,alloc_status_785
786,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.342245,no,3,128,alloc_status_786
787,user_L1,L1,L1,finance,write,medium,5,ALLOWED,GRANTED,vm-20,L1,finance,1,0.34044,no,5,141,alloc_status_787
788,user_L2,L2,L2,research,read,easy,2,ALLOWED,GRANTED,vm-09,L2,research,1,0.382015,no,2,83,alloc_status_788
789,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_789
790,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.435715,no,3,68,alloc_status_790
791,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.40698,no,4,90,alloc_status_791
792,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-13,L0,finance,2,0.09944,no,1,203,alloc_status_792
793,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.232715,no,3,114,alloc_status_793
794,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.221075,no,2,121,alloc_status_794
795,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-16,L3,research,2,0.43006,no,8,83,alloc_status_795
796,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.336005,no,4,54,alloc_status_796
797,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-06,L5,research,2,0.38249,no,5,70,alloc_status_797
798,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.346945,no,3,125,alloc_status_798
799,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.346965,no,4,137,alloc_status_799
800,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.38516,no,4,79,alloc_status_800
801,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_801
802,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.3913,yes,5,138,alloc_status_802
803,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.411445,no,5,85,alloc_status_803
804,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-01,L0,finance,2,0.099485,no,1,184,alloc_status_804
805,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.23831,no,3,139,alloc_status_805
806,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-15,L2,finance,2,0.22144,no,4,131,alloc_status_806
807,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.437485,no,8,41,alloc_status_807
808,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.336705,no,4,50,alloc_status_808
809,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,2,0.38585,no,4,42,alloc_status_809
810,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.351645,no,3,122,alloc_status_810
811,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.35219,no,4,133,alloc_status_811
812,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.391415,no,3,76,alloc_status_812
813,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_813
814,user_L4,L4,L4,research,read,easy,4,ALLOWED,GRANTED,vm-11,L4,research,1,0.394985,no,4,134,alloc_status_814
815,user_L5,L5,L5,finance,read,medium,6,ALLOWED,GRANTED,vm-12,L5,finance,1,0.41703,no,6,79,alloc_status_815
816,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-13,L0,finance,2,0.10139,no,2,201,alloc_status_816
817,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.23859,no,3,111,alloc_status_817
818,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.225015,no,4,117,alloc_status_818
819,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-16,L3,research,2,0.44051,no,8,75,alloc_status_819
820,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.343815,no,4,50,alloc_status_820
821,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-06,L5,research,2,0.3903,no,4,66,alloc_status_821
822,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.356345,no,3,119,alloc_status_822
823,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.35738,no,4,129,alloc_status_823
824,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.396115,no,3,73,alloc_status_824
825,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_825
826,user_L4,L4,L4,research,read,easy,3,ALLOWED,GRANTED,vm-11,L4,research,1,0.397965,no,3,131,alloc_status_826
827,user_L5,L5,L5,finance,read,easy,4,ALLOWED,GRANTED,vm-12,L5,finance,1,0.42312,no,4,75,alloc_status_827
828,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.10147,no,2,182,alloc_status_828
829,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.244185,no,4,135,alloc_status_829
830,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-15,L2,finance,2,0.229265,no,2,129,alloc_status_830
831,user_L3,L3,L3,research,exec,medium,8,ALLOWED,GRANTED,vm-04,L3,research,2,0.447005,no,8,33,alloc_status_831
832,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.344515,no,5,45,alloc_status_832
833,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-18,L5,research,2,0.39366,no,6,36,alloc_status_833
834,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.361045,no,3,116,alloc_status_834
835,user_L1,L1,L1,finance,write,easy,3,ALLOWED,GRANTED,vm-20,L1,finance,1,0.362605,no,3,126,alloc_status_835
836,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.400815,no,3,70,alloc_status_836
837,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_837
838,user_L4,L4,L4,research,read,medium,5,ALLOWED,GRANTED,vm-11,L4,research,1,0.400185,no,5,126,alloc_status_838
839,user_L5,L5,L5,finance,read,medium,5,ALLOWED,GRANTED,vm-12,L5,finance,1,0.426065,no,5,70,alloc_status_839
840,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.105315,no,3,198,alloc_status_840
841,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.244465,no,4,107,alloc_status_841
842,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.232825,no,3,114,alloc_status_842
843,user_L3,L3,L3,research,exec,medium,7,ALLOWED,GRANTED,vm-04,L3,research,2,0.396355,yes,7,101,alloc_status_843
844,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-05,L4,finance,2,0.351625,no,3,47,alloc_status_844
845,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-06,L5,research,2,0.39659,no,5,61,alloc_status_845
846,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.321155,yes,4,187,alloc_status_846
847,user_L1,L1,L1,finance,write,easy,4,ALLOWED,GRANTED,vm-20,L1,finance,1,0.366545,no,4,122,alloc_status_847
